Domain,Email,Lang,Subject,Initial sent,Status,Replied,Reply type,Follow-up sent,Interested-reply sent
australiancruisegroup.com.au,book@australiancruisegroup.com.au,en,Quick question about your Brisbane boat rentals,2026-05-30T20:42:31,sent,0,,2026-06-09T12:18:10,
uboat.com.au,info@nboats.com,en,Quick question about your Brisbane boat rentals,2026-05-30T20:42:34,sent,0,,2026-06-03T07:40:26,
cairnspartyboats.com,info@cairnspartyboats.com,en,Quick question about your Cairns boat rentals,2026-05-30T20:42:37,sent,0,,2026-06-03T07:36:51,
boathireexperts.co.nz,info@ucruisesydney.com.au,en,Quick question about your Bay of Islands boat rentals,2026-05-30T20:42:41,sent,0,,2026-06-03T07:37:09,
queenstowncharters.co.nz,events@southerndiscoveries.co.nz,en,Quick question about your Queenstown boat rentals,2026-05-30T20:42:45,sent,0,,2026-06-09T12:18:13,
kaiwaifiji.com,watersports@kaiwaifiji.com,en,Quick question about your Fiji Nadi boat rentals,2026-05-30T20:42:50,sent,0,,2026-06-09T12:18:15,
marbellarentingboat.es,info@marbellarentingboat.es,es,Pregunta rápida sobre el alquiler de barcos en Marbella,2026-05-30T20:42:53,sent,0,,2026-06-03T07:37:24,
boatcharterestepona.com,info@boatcharterestepona.com,es,Pregunta rápida sobre el alquiler de barcos en Estepona,2026-05-30T20:42:57,sent,0,,2026-06-09T12:18:18,
gibraltarcharters.com,gibcharters@gmail.com,en,Quick question about your Gibraltar boat rentals,2026-05-30T20:43:01,sent,0,,2026-06-03T07:37:17,
discount-service.com,info@discount-house.com,es,Pregunta rápida sobre el alquiler de barcos en Benidorm,2026-05-30T20:43:04,sent,0,,2026-06-09T12:18:20,
sail-tours.com,leonovichpaveln@gmail.com,es,Pregunta rápida sobre el alquiler de barcos en Valencia,2026-05-30T20:43:09,sent,0,,2026-06-03T07:36:34,
sitgesrentboat.com,info@sitgesrentboat.com,es,Pregunta rápida sobre el alquiler de barcos en Sitges,2026-05-30T20:43:12,sent,0,,2026-06-03T07:40:10,
boat4renttarragona.com,boat4renttarragona@gmail.com,es,Pregunta rápida sobre el alquiler de barcos en Tarragona,2026-05-30T20:43:16,sent,0,,2026-06-09T12:18:23,
twinsboats.com,twinsboats@gmail.com,es,Pregunta rápida sobre el alquiler de barcos en Ciutadella Menorca,2026-05-30T20:43:20,sent,0,,2026-06-03T07:37:53,
blueoceantenerife.com,blueoceanyachtcharter@gmail.com,es,Pregunta rápida sobre el alquiler de barcos en Tenerife,2026-05-30T20:43:24,sent,0,,2026-06-03T07:37:55,
lisbon-boats.com,info@lisbon-boats.com,pt,Pergunta rápida sobre aluguel de barcos em Lisbon,2026-05-30T20:43:28,sent,0,,2026-06-03T07:37:26,
magicmomentsboat.com,magicmomentsboat@gmail.com,pt,Pergunta rápida sobre aluguel de barcos em Lagos Algarve,2026-05-30T20:43:32,sent,0,,2026-06-03T07:40:12,
madeiraboatrentals.com,booking@madeiraboatrentals.com,pt,Pergunta rápida sobre aluguel de barcos em Madeira Funchal,2026-05-30T20:43:35,sent,0,,2026-06-03T07:37:11,
floatspace.com,getonboard@floatspace.com,fr,Petite question sur la location de bateaux à Antibes,2026-05-30T20:43:40,sent,0,,2026-06-09T12:18:25,
zeboat.fr,info@zeboat.fr,fr,Petite question sur la location de bateaux à Marseille,2026-05-30T20:43:44,sent,0,,2026-06-03T07:40:19,
boatrental.net,info@boatrental.net,it,Domanda veloce sul noleggio barche a Viareggio,2026-05-30T20:43:47,sent,0,,2026-06-03T07:40:21,
gargiuloboatsorrento.com,info@gargiuloboatsorrento.com,it,Domanda veloce sul noleggio barche a Sorrento,2026-05-30T20:43:51,sent,0,,2026-06-03T07:40:24,
experiencesibenik.com,experiencesibenik@gmail.com,en,Quick question about your Sibenik boat rentals,2026-05-30T20:43:59,sent,0,,2026-06-03T07:40:43,
muoro.hr,muoro2022@gmail.com,en,Quick question about your Rovinj boat rentals,2026-05-30T20:44:02,sent,0,,2026-06-03T07:37:28,
boatyn.com,hello@boatyn.com,en,Quick question about your Tivat boat rentals,2026-05-30T20:44:07,sent,0,,2026-06-03T07:37:19,
yachtrentalsgreece.com,info@yachtrentalsgreece.com,en,Quick question about your Athens boat rentals,2026-05-30T20:44:11,sent,1,interested,,2026-06-09T12:12:51
aktiboatrentals.com,info@aktiboatrentals.com,en,Quick question about your Athens boat rentals,2026-05-30T20:44:14,sent,0,,2026-06-09T12:18:28,
lefkadasailing.com,info@lefkadasailing.com,en,Quick question about your Lefkada boat rentals,2026-05-30T20:44:18,sent,0,,2026-06-03T07:37:21,
parossail.com,info.parossail@gmail.com,en,Quick question about your Paros boat rentals,2026-05-30T20:44:22,sent,0,,2026-06-03T07:40:40,
parosboatrentals.com,info@parosboatrentals.com,en,Quick question about your Paros boat rentals,2026-05-30T20:44:25,sent,0,,2026-06-03T07:37:38,
ocean-queen.net,leo@ocean-queen.net,en,Quick question about your Ayia Napa boat rentals,2026-05-30T20:44:29,sent,0,,2026-06-03T07:40:26,
cabistanbul.com,info@cabistanbul.com,en,Quick question about your Istanbul boat rentals,2026-05-30T20:44:34,sent,0,,2026-06-03T07:37:02,
whiteistanbulyacht.com,info@whiteistanbulyacht.com,en,Quick question about your Istanbul boat rentals,2026-05-30T20:44:37,sent,0,,2026-06-03T07:37:24,
trevorahcharters.co.uk,info@trevorahcharters.com,en,Quick question about your Poole boat rentals,2026-05-30T20:44:41,sent,0,,2026-06-03T07:37:26,
yacht-charter-netherlands.com,info@andijkjachtverhuur.nl,en,Quick question about your Amsterdam boat rentals,2026-05-30T20:44:45,sent,0,,2026-06-09T12:18:30,
bootnodig.nl,info@bootnodig.nl,en,Quick question about your Hoorn boat rentals,2026-05-30T20:44:49,sent,0,,2026-06-03T07:40:19,
ostseecharter.info,yachtcharter@ab-in-die-koje.de,en,Quick question about your Kiel boat rentals,2026-05-30T20:44:52,sent,0,,2026-06-09T12:18:32,
goboat.dk,info@goboat.dk,en,Quick question about your Copenhagen boat rentals,2026-05-30T20:44:56,sent,1,reply,,
copenhagenboatrent.dk,info@copenhagenboatrent.dk,en,Quick question about your Copenhagen boat rentals,2026-05-30T20:44:59,sent,0,,2026-06-03T07:37:00,
xojuuni.ee,parasiil@gmail.com,en,Quick question about your Tallinn boat rentals,2026-05-30T20:45:03,sent,0,,2026-06-03T07:40:44,
jahta24.lv,info@jahta24.lv,en,Quick question about your Riga boat rentals,2026-05-30T20:45:06,sent,0,,2026-06-03T07:36:57,
uniq.la,info@uniq.la,en,Quick question about your Los Angeles boat rentals,2026-05-30T20:45:09,sent,0,,2026-06-03T07:37:20,
sblanding.com,info@sblanding.com,en,Quick question about your Santa Barbara boat rentals,2026-05-30T20:45:13,sent,0,,2026-06-09T12:18:35,
kayakhanalei.com,paddle@kayakhanalei.com,en,Quick question about your Kauai boat rentals,2026-05-30T20:45:16,sent,0,,2026-06-09T12:18:38,
sandman-charters.com,ryan@sandman-charters.com,en,Quick question about your Lake of the Ozarks boat rentals,2026-05-30T20:45:20,sent,0,,2026-06-03T07:40:21,
laketravisyachtcharters.com,jfowler0417@gmail.com,en,Quick question about your Austin Lake Travis boat rentals,2026-05-30T20:45:24,sent,0,,2026-06-03T07:40:44,
cancunboats.net,cancunboats2018@gmail.com,es,Pregunta rápida sobre el alquiler de barcos en Cancun,2026-05-30T20:45:27,sent,0,,2026-06-03T07:40:28,
h2otoursantigua.com,h2ochartersantigua@gmail.com,en,Quick question about your Barbuda boat rentals,2026-05-30T20:45:31,sent,0,,2026-06-03T07:36:54,
yachtchartercuracao.com,boatcharterscuracao@gmail.com,en,Quick question about your Curacao boat rentals,2026-05-30T20:45:34,sent,0,,2026-06-03T07:37:02,
viequessailingcharters.com,info@viequessailingcharters.com,en,Quick question about your Vieques boat rentals,2026-05-30T20:45:38,sent,0,,2026-06-03T07:37:19,
sailinghavanna.com,bookings@sailinghavanna.com,en,Quick question about your Havana boat rentals,2026-05-30T20:45:42,sent,0,,2026-06-09T12:18:41,
boattouruae.com,boattouruae@gmail.com,en,Quick question about your Ras al Khaimah boat rentals,2026-05-30T20:45:46,sent,0,,2026-06-09T12:18:43,
qoolqatar.com,support@qoolqatar.com,en,Quick question about your Doha boat rentals,2026-05-30T20:45:49,sent,0,,2026-06-03T07:40:30,
bluesensationcharter.com,info@bluesensationcharter.com,en,Quick question about your Mahe Seychelles boat rentals,2026-05-30T20:45:53,sent,0,,2026-06-03T07:40:28,
fromgoayacht.com,fromgoayacht@gmail.com,en,Quick question about your Goa boat rentals,2026-05-30T20:45:57,sent,0,,2026-06-03T07:36:53,
yacht-charter-krabi.com,info@yacht-charters-phuket.com,en,Quick question about your Krabi boat rentals,2026-05-30T20:46:00,sent,0,,2026-06-09T12:18:46,
yachtrental.my,customercare.malaysia@gmail.com,en,Quick question about your Penang boat rentals,2026-05-30T20:46:05,sent,0,,2026-06-09T12:18:48,
boatsbali.com,info@boatsbali.com,en,Quick question about your Bali boat rentals,2026-05-30T20:46:08,sent,0,,2026-06-09T12:18:51,
oceanmerfolks.com,macau@oceanmerfolks.com,en,Quick question about your Macau boat rentals,2026-05-30T20:46:12,sent,0,,2026-06-09T12:18:54,
shanghairesort.com,info@shanghairesort.com,en,Quick question about your Shanghai boat rentals,2026-05-30T20:46:16,sent,0,,2026-06-03T07:37:28,
sailingthestrait.com,robert@sailingthestrait.com,es,Pregunta rápida sobre el alquiler de barcos en Estepona,2026-05-30T20:46:20,sent,0,,2026-06-03T07:36:54,
sailandpowercharters.es,info@sailandpowercharters.es,es,Pregunta rápida sobre el alquiler de barcos en Estepona,2026-05-30T20:46:23,sent,0,,2026-06-09T12:18:56,
elitecartagena.com,jc@elitecartagena.com,es,Pregunta rápida sobre el alquiler de barcos en Cartagena,2026-05-30T20:46:27,sent,0,,2026-06-03T07:37:40,
sailing.ee,info@sailing.ee,es,Pregunta rápida sobre el alquiler de barcos en Castellon,2026-05-30T20:46:31,sent,0,,2026-06-03T07:37:30,
barcelonaturisme.com,info@barcelonaturisme.com,es,Pregunta rápida sobre el alquiler de barcos en Barcelona,2026-05-30T20:46:35,sent,0,,2026-06-03T07:37:37,
yachtrentalpalamos.com,info@yachtrentalpalamos.com,es,Pregunta rápida sobre el alquiler de barcos en Palamos,2026-05-30T20:46:39,sent,0,,2026-06-09T12:18:59,
classicboatscadaques.com,classicboatscadaques@gmail.com,es,Pregunta rápida sobre el alquiler de barcos en Cadaques,2026-05-30T20:46:42,sent,0,,2026-06-03T07:40:51,
rentboat-mallorca.com,boatsrentalsmallorca@gmail.com,es,Pregunta rápida sobre el alquiler de barcos en Alcudia,2026-05-30T20:46:46,sent,0,,2026-06-03T07:37:42,
lisbonbyboat.com,lisbonbyboat@gmail.com,pt,Pergunta rápida sobre aluguel de barcos em Lisbon,2026-05-30T20:46:50,sent,0,,2026-06-09T12:19:01,
quadrantalgarve.com,info@quadrantalgarve.com,pt,Pergunta rápida sobre aluguel de barcos em Lagos Algarve,2026-05-30T20:46:54,sent,0,,2026-06-09T12:19:04,
ourseayachts.com,info@ourseayachts.com,pt,Pergunta rápida sobre aluguel de barcos em Albufeira,2026-05-30T20:46:58,sent,0,,2026-06-03T07:37:21,
cristalseamadeira.com,geralcristalsea@gmail.com,pt,Pergunta rápida sobre aluguel de barcos em Madeira Funchal,2026-05-30T20:47:02,sent,0,,2026-06-09T12:19:06,
singularyachtcharter.com,info@singularyachtcharter.com,pt,Pergunta rápida sobre aluguel de barcos em Madeira Funchal,2026-05-30T20:47:06,sent,0,,2026-06-09T12:19:09,
location-bateaux-cannes.fr,contact@location-bateaux-cannes.fr,fr,Petite question sur la location de bateaux à Cannes,2026-05-30T20:47:10,sent,0,,2026-06-03T07:40:30,
noleggiobarchegenova.it,info@noleggiobarchegenova.it,it,Domanda veloce sul noleggio barche a Genoa,2026-05-30T20:47:14,sent,0,,2026-06-09T12:19:11,
sorrentoyachtcharter.com,info@sorrentoyachtcharter.com,it,Domanda veloce sul noleggio barche a Sorrento,2026-05-30T20:47:17,sent,0,,2026-06-03T07:37:28,
amalfiboats.it,info@amalfiboats.it,it,Domanda veloce sul noleggio barche a Amalfi,2026-05-30T20:47:21,sent,0,,2026-06-03T07:37:42,
boatbudva.com,boatbudvatours@gmail.com,en,Quick question about your Budva boat rentals,2026-05-30T20:47:24,sent,0,,2026-06-09T12:19:14,
oceanyachtcharters.co.uk,hello@oceanyachtcharters.co.uk,en,Quick question about your Lymington boat rentals,2026-05-30T20:47:28,sent,0,,2026-06-03T07:37:22,
1a-yachtcharter.de,info@1a-yachtcharter.de,en,Quick question about your Kiel boat rentals,2026-05-30T20:47:32,sent,0,,2026-06-03T07:37:30,
bavaria-yachtbroker.de,info@bavaria-yachtbroker.de,en,Quick question about your Munich boat rentals,2026-05-30T20:47:36,sent,0,,2026-06-03T07:40:32,
osloyachtutleie.no,info@osloyachtutleie.no,en,Quick question about your Oslo boat rentals,2026-05-30T20:47:40,sent,0,,2026-06-03T07:37:13,
kokomocharters.com,info@kokomocharters.com,en,Quick question about your Sarasota boat rentals,2026-05-30T20:47:44,sent,0,,2026-06-03T07:37:04,
baywatchwatersports.com,info@baywatchwatersports.com,en,Quick question about your Tampa boat rentals,2026-05-30T20:47:48,sent,0,,2026-06-09T12:19:16,
boogieswatersports.com,info@boogieswatersports.com,en,Quick question about your Destin boat rentals,2026-05-30T20:47:52,sent,0,,2026-06-09T12:19:19,
rendezvouscharters.com,spinnaker.sailing@yahoo.com,en,Quick question about your San Francisco boat rentals,2026-05-30T20:47:56,sent,0,,2026-06-03T07:37:37,
atxmarinabarge.com,lakesideboatrentalslaketravis@gmail.com,en,Quick question about your Austin Lake Travis boat rentals,2026-05-30T20:48:00,sent,0,,2026-06-03T07:37:01,
bluewateryachtgroup.com,info@bluewateryachtgroup.com,en,Quick question about your Toronto boat rentals,2026-05-30T20:48:04,sent,0,,2026-06-03T07:37:03,
guanacastecharters.com,info@sailingguanacaste.com,es,Pregunta rápida sobre el alquiler de barcos en Tamarindo,2026-05-30T20:48:08,sent,0,,2026-06-03T07:40:53,
coralreefcharters.com,info@coralreefcharter.com,en,Quick question about your Barbuda boat rentals,2026-05-30T20:48:11,sent,0,,2026-06-03T07:37:57,
arubawatersportscenter.com,info@arubawatersportscenter.com,en,Quick question about your Aruba boat rentals,2026-05-30T20:48:15,sent,0,,2026-06-09T12:19:21,
boatgoa.com,boatgoa@gmail.com,en,Quick question about your Goa boat rentals,2026-05-30T20:48:19,sent,0,,2026-06-03T07:37:44,
frigatejapan.co.jp,info@frigatejapan.co.jp,en,Quick question about your Okinawa boat rentals,2026-05-30T20:48:23,sent,0,,2026-06-09T12:19:24,
baycharters.co.nz,info@baycharters.co.nz,en,Quick question about your Bay of Islands boat rentals,2026-05-30T20:48:27,sent,0,,2026-06-09T12:19:26,
magnumexpressfiji.com,magnumexpressfiji@gmail.com,en,Quick question about your Fiji Nadi boat rentals,2026-05-30T20:48:31,sent,0,,2026-06-09T12:19:29,
chamuelcharters.net,book@chamuelcharters.net,es,Pregunta rápida sobre el alquiler de barcos en Fuengirola,2026-05-30T20:48:34,sent,0,,2026-06-03T07:37:21,
marbellaluxuryboatcharter.com,info@maiafair.com,es,Pregunta rápida sobre el alquiler de barcos en Marbella,2026-05-30T20:48:38,sent,0,,2026-06-03T07:37:15,
borrascaexperience.com,borrascaexperience@gmail.com,es,Pregunta rápida sobre el alquiler de barcos en Benalmadena,2026-05-30T20:48:42,sent,0,,2026-06-09T12:19:31,
nautilusyachting.com,charter@nautilusyachting.com,es,Pregunta rápida sobre el alquiler de barcos en Tenerife,2026-05-30T20:48:45,sent,0,,2026-06-09T12:19:34,
rentaboatlanzarote.com,info@rentaboatlanzarote.com,es,Pregunta rápida sobre el alquiler de barcos en Lanzarote,2026-05-30T20:48:48,sent,0,,2026-06-09T12:19:37,
lazylisboncruises.com,info@lazylisboncruises.com,pt,Pergunta rápida sobre aluguel de barcos em Lisbon,2026-05-30T20:48:52,sent,0,,2026-06-03T07:37:22,
marinaboatcharters.com,info@marinaboatcharters.com,pt,Pergunta rápida sobre aluguel de barcos em Lagos Algarve,2026-05-30T20:48:56,sent,0,,2026-06-03T07:37:04,
boatingporto.com,info.boatingporto@gmail.com,pt,Pergunta rápida sobre aluguel de barcos em Porto,2026-05-30T20:48:59,sent,0,,2026-06-03T07:37:24,
thespainevent.com,info@thespainevent.com,pt,Pergunta rápida sobre aluguel de barcos em Porto,2026-05-30T20:49:03,sent,0,,2026-06-03T07:40:34,
krugercownemarine.com,m@krugercownemarine.com,fr,Petite question sur la location de bateaux à Antibes,2026-05-30T20:49:06,sent,0,,2026-06-03T07:37:17,
saint-malo-sailing.com,contact@saint-malo-sailing.com,fr,Petite question sur la location de bateaux à Saint-Malo,2026-05-30T20:49:10,sent,0,,2026-06-03T07:37:59,
nauticalmilesyachtcharters.com,charters@nauticalmilesyachtcharters.com,it,Domanda veloce sul noleggio barche a Naples,2026-05-30T20:49:14,sent,0,,2026-06-03T07:37:39,
sorrentoboat.com,info@sorrentoboat.com,it,Domanda veloce sul noleggio barche a Sorrento,2026-05-30T20:49:17,sent,0,,2026-06-09T12:19:39,
caprirelaxboats.com,info@caprirelaxboats.com,it,Domanda veloce sul noleggio barche a Capri,2026-05-30T20:49:21,sent,0,,2026-06-09T12:19:41,
capriluxuryboats.com,info@capriluxuryboats.com,it,Domanda veloce sul noleggio barche a Capri,2026-05-30T20:49:25,sent,0,,2026-06-03T07:37:24,
capriseaexperience.com,info@capriseaexperience.com,it,Domanda veloce sul noleggio barche a Capri,2026-05-30T20:49:28,sent,0,,2026-06-03T07:37:32,
capriblueboats.com,info@capriblueboats.com,it,Domanda veloce sul noleggio barche a Capri,2026-05-30T20:49:32,sent,0,,2026-06-09T12:19:44,
takemeoutcapri.com,info@takemeoutcapri.com,it,Domanda veloce sul noleggio barche a Capri,2026-05-30T20:49:35,sent,0,,2026-06-09T12:19:46,
dreamboatpalermo.it,dreamboatpalermo@gmail.com,it,Domanda veloce sul noleggio barche a Palermo,2026-05-30T20:49:39,sent,0,,2026-06-03T07:37:13,
myzoiyacht.com,info@myzoiyacht.com,en,Quick question about your Mykonos boat rentals,2026-05-30T20:49:43,sent,0,,2026-06-03T07:37:50,
skiathostrips.com,info@skiathos-rent-boat.com,en,Quick question about your Skiathos boat rentals,2026-05-30T20:49:46,sent,0,,2026-06-03T07:40:55,
intently.co,contact@uneimagepoursoi.fr,en,Quick question about your Belfast boat rentals,2026-05-30T20:49:50,sent,0,,2026-06-03T07:40:42,
huren-bootje.nl,info@boot-huur.nl,en,Quick question about your Hoorn boat rentals,2026-05-30T20:49:54,sent,0,,2026-06-03T07:38:06,
friendships.dk,info@friendships.dk,en,Quick question about your Copenhagen boat rentals,2026-05-30T20:49:58,sent,1,reply,,
rivaitalia.no,booking@rivaitalia.no,en,Quick question about your Oslo boat rentals,2026-05-30T20:50:01,sent,0,,2026-06-09T12:19:49,
helsinkiboats.com,marco@helsinkiboats.com,en,Quick question about your Helsinki boat rentals,2026-05-30T20:50:05,sent,0,,2026-06-03T07:38:08,
lanaturku.fi,info@lanaturku.fi,en,Quick question about your Turku boat rentals,2026-05-30T20:50:09,sent,0,,2026-06-09T12:19:52,
yachtrent.miami,bookings@miamiyachts.com,en,Quick question about your Miami boat rentals,2026-05-30T20:50:13,sent,0,,2026-06-03T07:38:10,
wowyachtcharter-stpete.com,filler@godaddy.com,en,Quick question about your St Petersburg Florida boat rentals,2026-05-30T20:50:17,sent,0,,2026-06-03T07:37:26,
floatboating.com,info@floatboating.com,en,Quick question about your Clearwater boat rentals,2026-05-30T20:50:20,sent,0,,2026-06-03T07:37:56,
yachtkelpie.com,crew@yachtkelpie.com,en,Quick question about your The Hamptons boat rentals,2026-05-30T20:50:24,sent,0,,2026-06-03T07:40:51,
